world,scenario_id,condition,system,channel,run_idx,episode_id,valid,censored,hit_cap_sim_steps,hit_cap_wallclock,termination_reason,duration_s,ticks,wallclock_s,turns,agent_turns,user_turns,turn_taking,conv_progression,selectivity,n_distractors_injected,n_distractors_ignored,prd,efficiency,optimal_blocks,blocks_walked,pass_at_1,over_ratio,under_ratio,budget_side,faithfulness,dnsmos,utmos,nisqa,speech_complexity_preset,agent_model_id,decision_model_arm,ideal_tool_calls,actual_tool_calls,conditional_pop_note,conv_progression_raw13,faithfulness_raw13,conv_progression_pass_gate,faithfulness_pass_gate
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,clean,0,1502ea2c-b6ca-4b32-9e5b-74b794f34c56,1,1,1,0,max_steps,1200.2,6001,1941.6,27,13,14,0.0,0.0,,,,0,,5,0,0,,0.1429,under,0.5,3.226,2.48,2.519,control,nova:amazon.nova-2-sonic-v1:0,luna,7,1,,1,2,0,1
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,clean,1,48f09ea6-4c73-441d-a66f-8d7525027fd2,1,1,1,0,max_steps,1200.2,6001,1959.1,19,9,10,0.0,0.0,,,,0,,5,0,0,,0.5714,under,0.0,3.219,2.324,2.299,control,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,clean,2,266cf51f-8feb-4444-8035-e8e2b1269f5a,1,1,1,0,max_steps,1200.2,6001,1910.1,21,10,11,0.0,0.0,,,,0,,5,0,0,,0.1429,under,0.0,3.06,2.515,2.523,control,nova:amazon.nova-2-sonic-v1:0,luna,7,1,,1,1,0,0
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,clean,3,d8045c91-d939-4491-a750-11943e3ebe17,1,1,1,0,max_steps,1200.2,6001,1818.9,27,13,14,0.0,0.0,,,,0,,5,2,0,,0.5714,under,0.0,3.238,2.299,2.355,control,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,clean,4,7a2cda5b-c6a2-4362-8680-eda1864be839,1,1,1,0,max_steps,1200.2,6001,1819.4,23,11,12,0.0,0.0,,,,0,,5,1,0,,0.5714,under,0.0,3.253,2.318,2.463,control,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,clean,0,eee09c47-b5a5-4d50-8d54-4cd7ff1e6781,1,1,1,0,max_steps,1200.2,6001,2801.8,5,2,3,0.0,0.0,,,,0,,5,0,0,1.1429,,over,0.0,3.211,2.383,2.357,control,nova:amazon.nova-2-sonic-v1:0,luna,7,8,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,clean,1,f9a50a43-4524-4124-95fb-40f95d073075,1,1,1,0,max_steps,1200.2,6001,1903.4,19,9,10,0.0,0.0,,,,0,,5,1,0,,0.8571,under,0.0,3.166,2.659,2.471,control,nova:amazon.nova-2-sonic-v1:0,luna,7,6,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,clean,2,ecd57d94-7eb9-4e8d-8335-9ba0cfa5fec8,1,1,1,0,max_steps,1200.2,6001,1799.0,29,14,15,0.0,0.0,,,,0,,5,1,0,2.7143,,over,0.0,3.12,2.334,2.485,control,nova:amazon.nova-2-sonic-v1:0,luna,7,19,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,clean,3,31674863-36b8-40ca-99aa-7e0fe2fa269c,1,1,1,0,max_steps,1200.2,6001,1785.9,19,9,10,0.0,0.0,,,,0,,5,1,0,1.7143,,over,0.0,3.153,2.564,2.575,control,nova:amazon.nova-2-sonic-v1:0,luna,7,12,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,clean,4,2c791535-cf19-4cf9-8f7b-a3c24788a652,1,1,1,0,max_steps,1200.2,6001,1774.4,29,14,15,0.0,0.0,,,,0,,5,1,0,,0.2857,under,0.0,3.18,2.546,2.503,control,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,clean,0,090d7a84-3d01-4f2e-9236-87766ed65eae,1,1,1,0,max_steps,1200.2,6001,2011.9,27,13,14,0.0,0.0,,,,0,,5,0,0,,,on,0.0,3.217,2.29,2.562,control,nova:amazon.nova-2-sonic-v1:0,luna,7,7,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,clean,1,78ba3d51-6d49-40ab-a373-cc07678fc929,1,1,1,0,max_steps,1200.2,6001,1885.2,21,10,11,0.0,0.0,,,,0,,5,0,0,,0.4286,under,0.0,3.251,2.556,2.654,control,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,clean,2,cbd784c5-1438-4945-9b2b-4a88d5bd14d5,1,1,1,0,max_steps,1200.2,6001,1815.9,33,16,17,0.0,0.0,,,,0,,5,0,0,,0.1429,under,0.0,3.181,2.565,2.568,control,nova:amazon.nova-2-sonic-v1:0,luna,7,1,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,clean,3,ef62c2fc-6ac2-4a0b-b824-d59c993c89e8,1,1,1,0,max_steps,1200.2,6001,1824.3,21,10,11,0.0,0.0,,,,0,,5,1,0,1.2857,,over,0.0,3.168,2.383,2.521,control,nova:amazon.nova-2-sonic-v1:0,luna,7,9,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,clean,4,9590db11-a43a-4285-80cd-c319846cc5ec,1,1,1,0,max_steps,1200.2,6001,1802.2,21,10,11,0.0,0.0,,,,0,,5,0,0,,0.2857,under,0.0,3.089,2.234,2.431,control,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,clean,0,a8d31472-cfdb-420c-9fd3-92ec4766b479,1,1,1,0,max_steps,1200.2,6001,1758.3,19,9,10,0.0,0.0,,,,0,,5,1,0,,0.1429,under,0.0,3.285,2.249,2.412,control,nova:amazon.nova-2-sonic-v1:0,luna,7,1,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,clean,1,47367a53-4f7b-4bef-9121-316804c56a70,1,1,1,0,max_steps,1200.2,6001,1810.7,17,8,9,0.0,0.0,,,,0,,5,2,0,,0.4286,under,0.0,3.177,2.507,2.42,control,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,clean,2,1e86a59b-3a73-4b4a-845e-ff3bcde38057,1,0,0,0,user_stop,838.2,4191,1200.4,19,9,10,1.0,0.0,,,,0,,5,2,0,,0.7143,under,0.0,3.103,2.268,2.298,control,nova:amazon.nova-2-sonic-v1:0,luna,7,5,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,clean,3,e8e4f3a4-0c27-47c7-a472-b50c06548d5c,1,1,1,0,max_steps,1200.2,6001,1786.5,25,12,13,0.0,0.0,,,,0,,5,2,0,,0.2857,under,0.0,2.991,2.492,2.549,control,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,clean,4,85710761-4ccf-4a4a-8941-2222aa707c77,1,1,1,0,max_steps,1200.2,6001,1780.5,21,10,11,0.0,0.0,,,,0,,5,2,0,1.1429,,over,0.0,3.246,2.386,2.299,control,nova:amazon.nova-2-sonic-v1:0,luna,7,8,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,clean,0,3c1b0d6a-ce5c-4a42-9dce-4eeb9e42abc0,1,1,1,0,max_steps,1200.2,6001,1783.0,25,12,13,0.0,0.0,,,,0,,5,1,0,,,,0.0,3.143,2.488,2.553,control,nova:amazon.nova-2-sonic-v1:0,luna,7,,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,clean,1,5ff7649e-80d6-48da-ad7f-bc17c82c2425,1,1,1,0,max_steps,1200.2,6001,1771.0,33,16,17,0.0,0.0,,,,0,,5,2,0,1.2857,,over,0.0,3.043,2.493,2.602,control,nova:amazon.nova-2-sonic-v1:0,luna,7,9,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,clean,2,2d5fa0c7-0f54-4b81-a72b-cc49c65c8bf5,1,1,1,0,max_steps,1200.2,6001,1790.0,27,13,14,0.0,0.0,,,,0,,5,1,0,,0.5714,under,0.0,3.184,2.37,2.528,control,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,clean,3,118c1b9a-2d06-488c-be17-5a393c84ac64,1,1,1,0,max_steps,1200.2,6001,1791.8,21,10,11,0.0,0.0,,,,0,,5,2,0,1.7143,,over,0.0,2.996,2.378,2.371,control,nova:amazon.nova-2-sonic-v1:0,luna,7,12,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,clean,4,e84b172e-2913-4b79-a4d0-e88deb24db94,1,1,1,0,max_steps,1200.2,6001,1762.5,23,11,12,0.0,0.0,,,,0,,5,4,0,,0.2857,under,0.0,3.21,2.403,2.416,control,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,amazon.nova-2-sonic-v1:0,clean,0,891a1bb1-1d88-4ad3-abe6-f46d0622286f,1,1,1,0,max_steps,1200.2,6001,1956.4,3,1,2,0.0,0.0,,,,0,,5,0,0,22.8571,,over,0.0,3.191,2.595,2.639,control,nova:amazon.nova-2-sonic-v1:0,luna,7,160,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,amazon.nova-2-sonic-v1:0,clean,1,98435740-ac5e-4f4a-ae90-cc06ea575530,1,1,1,0,max_steps,1200.2,6001,1819.2,19,9,10,0.0,0.0,,,,0,,5,0,0,,0.7143,under,0.0,3.168,2.597,2.689,control,nova:amazon.nova-2-sonic-v1:0,luna,7,5,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,amazon.nova-2-sonic-v1:0,clean,2,c3808165-1995-490e-8b39-1b6b355f635a,1,1,1,0,max_steps,1200.2,6001,1822.7,23,11,12,0.0,0.0,,,,0,,5,1,0,,0.2857,under,0.0,3.251,2.526,2.589,control,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,amazon.nova-2-sonic-v1:0,clean,3,c6be47ad-152b-4033-b553-48859d65b7ec,1,1,1,0,max_steps,1200.2,6001,1834.7,25,12,13,0.0,0.0,,,,0,,5,2,0,,0.8571,under,0.0,3.216,2.48,2.551,control,nova:amazon.nova-2-sonic-v1:0,luna,7,6,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,amazon.nova-2-sonic-v1:0,clean,4,1522616a-7a94-4a35-8d03-2ed6db3d26e0,1,1,1,0,max_steps,1200.2,6001,1780.7,33,16,17,0.0,0.0,,,,0,,5,1,0,,0.4286,under,0.0,3.185,2.482,2.527,control,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_f_errand_i1,errand,amazon.nova-2-sonic-v1:0,clean,0,978ad223-6d5e-454c-bfd8-1d9cea7d5db5,1,1,1,0,max_steps,1200.2,6001,1810.4,41,20,21,0.0,0.0,,,,0,,5,1,0,,0.5,under,0.0,3.098,2.604,2.733,control,nova:amazon.nova-2-sonic-v1:0,luna,6,3,,1,1,0,0
nyc_geo,geo_f_errand_i1,errand,amazon.nova-2-sonic-v1:0,clean,1,1905cfc9-7f5b-4b7f-b9d5-4739950d0e52,1,1,1,0,max_steps,1200.2,6001,1795.5,27,13,14,0.0,0.0,,,,0,,5,5,0,1.1667,,over,0.0,3.206,2.266,2.408,control,nova:amazon.nova-2-sonic-v1:0,luna,6,7,,1,1,0,0
nyc_geo,geo_f_errand_i1,errand,amazon.nova-2-sonic-v1:0,clean,2,9ec885e5-d1c5-4ae3-8cda-c696c3b56ca5,1,0,0,0,user_stop,585.0,2925,799.7,33,16,17,0.9533,0.0,,,,0,,5,2,0,,0.5,under,0.0,3.227,2.413,2.622,control,nova:amazon.nova-2-sonic-v1:0,luna,6,3,,1,1,0,0
nyc_geo,geo_f_errand_i1,errand,amazon.nova-2-sonic-v1:0,clean,3,9d1e837c-bdde-4d25-a345-a40ab32ccc26,1,1,1,0,max_steps,1200.2,6001,1824.7,23,11,12,0.0,0.0,,,,0,,5,4,0,,0.8333,under,0.0,3.034,2.447,2.616,control,nova:amazon.nova-2-sonic-v1:0,luna,6,5,,1,1,0,0
nyc_geo,geo_f_errand_i1,errand,amazon.nova-2-sonic-v1:0,clean,4,4a4f2f34-4d96-4aa1-a2c8-1117b040fe58,1,1,1,0,max_steps,1200.2,6001,1766.3,25,12,13,0.0,0.0,,,,0,,5,1,0,,0.1667,under,0.0,3.196,2.078,2.373,control,nova:amazon.nova-2-sonic-v1:0,luna,6,1,,1,1,0,0
nyc_geo,geo_f_errand_i2,errand,amazon.nova-2-sonic-v1:0,clean,0,e1e57bba-6fce-433a-8ea4-d70d422bab48,1,0,0,0,user_stop,723.4,3617,1001.1,33,16,17,0.975,0.0,,,,0,,5,0,0,,,,1.0,2.869,1.893,2.172,control,nova:amazon.nova-2-sonic-v1:0,luna,6,,,1,3,0,1
nyc_geo,geo_f_errand_i2,errand,amazon.nova-2-sonic-v1:0,clean,1,526dc8e7-c7c1-413c-90c5-45d2dcf23c83,1,1,1,0,max_steps,1200.2,6001,1781.7,35,17,18,0.0,0.0,,,,0,,5,0,0,,0.6667,under,0.0,3.242,2.477,2.778,control,nova:amazon.nova-2-sonic-v1:0,luna,6,4,,1,1,0,0
nyc_geo,geo_f_errand_i2,errand,amazon.nova-2-sonic-v1:0,clean,2,3a8f4f0e-f86f-408e-8f55-dde331086cee,1,1,1,0,max_steps,1200.2,6001,1779.4,23,11,12,0.0,0.0,,,,0,,5,0,0,,0.5,under,0.0,3.204,2.564,2.613,control,nova:amazon.nova-2-sonic-v1:0,luna,6,3,,1,1,0,0
nyc_geo,geo_f_errand_i2,errand,amazon.nova-2-sonic-v1:0,clean,3,180bd92c-ec90-4291-aa07-2f08cdaa31d5,1,1,1,0,max_steps,1200.2,6001,1821.9,23,11,12,0.0,0.0,,,,0,,5,0,0,1.1667,,over,0.0,3.296,2.574,2.769,control,nova:amazon.nova-2-sonic-v1:0,luna,6,7,,1,1,0,0
nyc_geo,geo_f_errand_i2,errand,amazon.nova-2-sonic-v1:0,clean,4,2adb3146-e2fc-4a16-9529-ed94a8837f12,1,1,1,0,max_steps,1200.2,6001,1780.9,31,15,16,0.0,0.0,,,,0,,5,5,0,3.8333,,over,0.0,3.292,2.354,2.309,control,nova:amazon.nova-2-sonic-v1:0,luna,6,23,,1,1,0,0
nyc_geo,geo_f_errand_i3,errand,amazon.nova-2-sonic-v1:0,clean,0,0266e5c7-3f8a-439b-bbaf-8468b9399a94,1,1,1,0,max_steps,1200.2,6001,1726.4,25,12,13,0.0,0.0,,,,0,,5,0,0,,0.1667,under,0.0,3.151,2.202,2.386,control,nova:amazon.nova-2-sonic-v1:0,luna,6,1,,1,1,0,0
nyc_geo,geo_f_errand_i3,errand,amazon.nova-2-sonic-v1:0,clean,1,35736059-15c6-4f52-a619-e94e23731b74,1,1,1,0,max_steps,1200.2,6001,1786.3,21,10,11,0.0,0.0,,,,0,,5,0,0,,0.5,under,0.0,3.25,2.22,2.37,control,nova:amazon.nova-2-sonic-v1:0,luna,6,3,,1,1,0,0
nyc_geo,geo_f_errand_i3,errand,amazon.nova-2-sonic-v1:0,clean,2,50968edc-0bcb-49b9-ba4d-79da5e875647,1,1,1,0,max_steps,1200.2,6001,1824.5,19,9,10,0.0,0.0,,,,0,,5,0,0,,0.6667,under,0.0,3.268,2.497,2.654,control,nova:amazon.nova-2-sonic-v1:0,luna,6,4,,1,1,0,0
nyc_geo,geo_f_errand_i3,errand,amazon.nova-2-sonic-v1:0,clean,3,9e649cad-3ff2-42ae-bed9-edc611de8d0c,1,0,0,0,user_stop,887.8,4439,1309.2,23,11,12,0.9273,0.0,,,,0,,5,3,0,,,on,0.0,3.247,2.397,2.453,control,nova:amazon.nova-2-sonic-v1:0,luna,6,6,,1,1,0,0
nyc_geo,geo_f_errand_i3,errand,amazon.nova-2-sonic-v1:0,clean,4,9391cecf-bf8f-4a68-8f3b-9d4f9f6e3ed5,1,0,0,0,user_stop,726.0,3630,1018.4,23,11,12,0.9909,0.0,,,,0,,5,2,0,,0.5,under,0.0,3.164,2.453,2.675,control,nova:amazon.nova-2-sonic-v1:0,luna,6,3,,1,1,0,0
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,realistic,0,d1001e74-9fb6-4aef-88ee-2e6a54d34927,1,1,1,0,max_steps,1200.2,6001,5309.4,287,143,144,0.0,0.0,1.0,17,17,0,,5,0,0,,0.5714,under,0.0,3.143,2.366,2.332,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,realistic,1,641382b5-c8b6-43af-8959-982315653579,1,1,1,0,max_steps,1200.2,6001,2779.9,291,145,146,0.0,0.0,0.95,20,19,0,,5,0,0,,0.4286,under,1.0,3.314,2.657,2.633,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,3,0,1
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,realistic,2,b421f39a-7d54-45c8-aff2-e5afecb2ed4f,1,1,1,0,max_steps,1200.2,6001,2828.5,147,73,74,0.0,0.0,1.0,8,8,0,,5,0,0,,0.4286,under,0.0,3.106,2.487,2.548,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,realistic,3,ab7211d8-48cc-484a-a50d-3e58002e37e0,1,1,1,0,max_steps,1200.2,6001,2129.7,278,139,139,0.0,0.0,0.9091,11,10,0,,5,0,0,,0.7143,under,0.0,3.311,2.487,2.457,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,5,,1,1,0,0
nyc_geo,geo_a_base_i1,base,amazon.nova-2-sonic-v1:0,realistic,4,73c64803-3e82-4602-8673-c4102a903fcb,1,1,1,0,max_steps,1200.2,6001,2121.1,181,90,91,0.0,0.0,1.0,12,12,0,,5,2,0,,0.4286,under,0.0,3.115,2.454,2.442,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,realistic,0,175afd65-b9d6-4721-a757-7e6c53eb4ca8,1,1,1,0,max_steps,1200.2,6001,2570.0,463,231,232,0.0,0.0,1.0,16,16,0,,5,0,0,,,on,0.0,3.309,2.32,2.324,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,7,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,realistic,1,9045054a-144f-4d85-b922-835a39ed69c5,1,1,1,0,max_steps,1200.2,6001,2746.3,93,46,47,0.0,0.0,1.0,16,16,0,,5,1,0,1.5714,,over,0.0,3.187,2.348,2.481,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,11,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,realistic,2,a8aca9d3-672f-4166-81e1-c0ad1abd9e56,1,1,1,0,max_steps,1200.2,6001,2203.2,429,214,215,0.0,0.0,1.0,13,13,0,,5,1,0,,0.5714,under,0.0,3.286,2.315,2.586,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,realistic,3,b93271a2-2111-4055-8936-5dab34a9e004,1,1,1,0,max_steps,1200.2,6001,2296.2,417,208,209,0.0,0.0,1.0,13,13,0,,5,1,0,,0.4286,under,0.0,3.315,2.182,2.469,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_a_base_i2,base,amazon.nova-2-sonic-v1:0,realistic,4,dc998905-35d4-4a77-afe4-4e4554fe895a,1,1,1,0,max_steps,1200.2,6001,2269.3,209,104,105,0.0,0.0,1.0,8,8,0,,5,0,0,,0.5714,under,0.0,3.091,2.253,2.271,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,realistic,0,cdb34456-6207-49c0-8a4c-d485923aa94f,1,1,1,0,max_steps,1200.2,6001,2702.0,169,84,85,0.0,0.0,1.0,16,16,0,,5,0,0,,0.4286,under,0.5,3.2,2.41,2.444,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,2,0,1
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,realistic,1,c87c9a8a-b80f-493f-8fc0-cb881e41461b,1,1,1,0,max_steps,1200.2,6001,2772.6,279,139,140,0.0,0.0,0.9412,17,16,0,,5,1,0,,0.2857,under,0.0,3.148,2.512,2.475,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,realistic,2,f1ab3a7c-37a6-44cb-80b8-0e7276b1d4da,1,1,1,0,max_steps,1200.2,6001,2103.0,55,27,28,0.0,0.0,1.0,12,12,0,,5,0,0,,0.1429,under,0.0,3.226,2.378,2.447,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,1,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,realistic,3,6b55bc8f-c136-4e95-901e-9131256b9943,1,1,1,0,max_steps,1200.2,6001,2198.0,179,89,90,0.0,0.0,1.0,11,11,0,,5,0,0,,0.2857,under,0.0,3.234,2.379,2.424,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_a_base_i3,base,amazon.nova-2-sonic-v1:0,realistic,4,8ce931f8-c703-467e-9ceb-ffe6b2053ebf,1,1,1,0,max_steps,1200.2,6001,2194.1,353,176,177,0.0,0.0,1.0,22,22,0,,5,2,0,,0.2857,under,0.0,3.136,2.782,2.69,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,realistic,0,1c94a304-e0d5-4303-8971-1d132caef25c,1,1,1,0,max_steps,1200.2,6001,2120.6,1,0,1,0.0,0.0,1.0,14,14,0,,5,0,0,,,,1.0,1.84,3.426,,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,,,1,3,0,1
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,realistic,1,1343e2e2-4956-44a3-951d-039b4db13b3b,1,1,1,0,max_steps,1200.2,6001,2188.0,189,94,95,0.0,0.0,1.0,14,14,0,,5,2,0,,0.2857,under,0.5,3.259,2.424,2.358,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,2,0,1
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,realistic,2,ebce422f-e913-4a4b-8b7c-bc88ae746e28,1,1,1,0,max_steps,1200.2,6001,2056.3,281,140,141,0.0,0.0,1.0,10,10,0,,5,2,0,,0.2857,under,0.0,3.036,2.482,2.436,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,2,,1,1,0,0
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,realistic,3,3011e07a-879f-4c4d-8767-650a68eb2320,1,1,1,0,max_steps,1200.2,6001,2215.7,299,149,150,0.0,0.0,1.0,14,14,0,,5,0,0,,0.5714,under,0.5,3.329,2.571,2.441,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,2,0,1
nyc_geo,geo_b_blocked_i1,blocked,amazon.nova-2-sonic-v1:0,realistic,4,4828d45b-519f-43cd-9bf4-4fe26b0bf1b0,1,0,0,0,user_stop,450.0,2250,961.6,423,211,212,1.0,0.0,1.0,3,3,0,,5,0,0,,0.4286,under,0.0,3.212,2.237,2.369,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,realistic,0,51b0369b-a2b5-45f8-92f5-c542dc59d199,1,1,1,0,max_steps,1200.2,6001,1923.9,3,1,2,0.0,0.0,1.0,15,15,0,,5,0,0,19.5714,,over,0.0,3.204,2.309,2.685,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,137,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,realistic,1,91433414-5367-45d6-b4f2-15317a831dfb,1,1,1,0,max_steps,1200.2,6001,2040.9,69,34,35,0.0,0.0,1.0,17,17,0,,5,1,0,,,on,0.0,3.122,2.47,2.607,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,7,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,realistic,2,0acd88f3-a056-4586-a786-2e4606417486,1,1,1,0,max_steps,1200.2,6001,2119.1,315,157,158,0.0,0.0,0.913,23,21,0,,5,0,0,,,on,0.0,3.218,2.489,2.428,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,7,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,realistic,3,dedf1db9-c281-443f-9dd4-c8aa783ca3c7,1,1,1,0,max_steps,1200.2,6001,2056.0,47,23,24,0.0,0.0,1.0,17,17,0,,5,2,0,5.7143,,over,0.0,3.173,2.359,2.474,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,40,,1,1,0,0
nyc_geo,geo_b_blocked_i2,blocked,amazon.nova-2-sonic-v1:0,realistic,4,55824dce-cac5-4c83-b5f3-2a86790ade53,1,1,1,0,max_steps,1200.2,6001,1927.1,263,131,132,0.0,0.0,0.9375,16,15,0,,5,4,0,1.1429,,over,0.0,3.039,2.416,2.404,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,8,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,amazon.nova-2-sonic-v1:0,realistic,0,1aaeb04f-b3e4-4562-b6a4-d4e2621154c4,1,0,0,0,user_stop,1072.4,5362,2084.5,1479,739,740,0.6,0.0,1.0,15,15,0,,5,0,0,,0.4286,under,0.0,3.298,2.45,2.601,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,3,,1,1,0,0
nyc_geo,geo_b_blocked_i3,blocked,amazon.nova-2-sonic-v1:0,realistic,1,18072bb6-5a60-473c-b861-3f10d93a9854,1,1,1,0,max_steps,1200.2,6001,2077.4,411,205,206,0.0,0.0,1.0,10,10,0,,5,1,0,,0.5714,under,0.0,3.219,2.514,2.528,regular,nova:amazon.nova-2-sonic-v1:0,luna,7,4,,1,1,0,0
